true_lengths,gen1_lengths
12.109,17.0655
9.3447,4.737
6.6999,6.7069
6.6999,6.7069
6.6999,6.7069
9.8313,10.1245
3.2968,3.3069
5.6492,5.4384
9.0289,9.0949
3.9292,3.9002
9.68,9.6615
6.7145,6.7094
6.7145,6.7094
6.7145,6.7094
5.4636,5.4628
9.8829,10.065
2.7153,2.7219
2.613,2.5907
3.7501,3.7413
5.0853,5.1451
8.5641,8.4993
8.5641,8.4993
8.5641,8.4993
6.8549,6.9159
6.8549,6.9159
6.8549,6.9159
4.1471,4.1554
4.2608,4.2151
7.8981,7.8458
3.8237,3.8589
13.5196,13.5512
7.8125,7.8553
7.294,7.2898
7.294,7.2898
7.294,7.2898
7.5844,7.5984
7.5844,7.5984
7.5844,7.5984
3.2568,4.4545
3.2568,4.4545
6.3644,3.0677
6.9693,7.064
10.0381,9.9843
6.2492,6.5871
3.9774,3.9485
3.9774,3.9485
10.0794,10.2811
7.3949,7.4013
7.3949,7.4013
7.3949,7.4013
7.0415,7.078
7.0415,7.078
7.0415,7.078
6.8249,6.9467
6.8249,6.9467
6.8249,6.9467
7.7328,7.4584
4.9197,5.0705
8.2091,8.4542
3.1936,3.1939
3.1936,3.1939
6.9489,6.8841
11.8859,12.0268
11.8859,12.0268
11.8859,12.0268
4.3812,4.3903
4.3812,4.3903
2.9588,3.0351
6.5379,6.5344
6.5379,6.5344
6.5379,6.5344
6.8295,5.4053
6.8295,5.4053
6.6408,9.0678
6.7936,6.7341
6.7936,6.7341
6.7936,6.7341
4.0623,4.1391
4.0623,4.1391
10.4799,9.8554
6.9519,6.7645
6.9519,6.7645
6.9519,6.7645
3.1423,3.6844
5.039,3.7993
5.0547,6.6528
8.9552,9.0213
2.9165,2.8034
4.5149,4.5725
7.62,7.6201
7.62,7.6201
7.62,7.6201
4.2303,4.1766
4.5963,4.4954
5.2863,5.456
5.589,5.0679
5.589,5.0679
4.4,4.9705
6.7576,6.7724
6.7576,6.7724
6.7576,6.7724
8.1661,10.7765
8.1661,10.7765
8.1661,10.7765
3.0066,4.4746
3.0066,4.4746
5.3926,2.7792
3.281,3.3715
3.281,3.3715
32.8852,30.7445
4.1698,4.1697
12.9616,13.1568
7.5222,7.5855
4.0129,4.0042
14.7357,14.8556
10.7529,10.5402
6.8456,6.8646
6.8456,6.8646
6.8456,6.8646
4.1213,4.2192
4.1213,4.2192
4.1213,4.2192
5.4336,5.5338
5.4336,5.5338
19.1206,18.3287
6.447,6.4591
6.447,6.4591
6.447,6.4591
7.2325,7.3554
7.2325,7.3554
7.2325,7.3554
2.5875,2.623
4.3014,4.2332
6.5071,7.2704
3.5362,3.4974
4.9144,4.9405
8.7856,8.769
5.6856,5.5369
5.6989,5.8538
9.8663,9.4708
7.4988,7.7958
10.1643,7.8203
14.9961,17.8581
20.9248,21.1275
10.8742,7.4311
21.3738,43.3264
3.1098,3.1042
3.1098,3.1042
5.4478,5.4637
5.8164,5.8009
5.8164,5.8009
5.8164,5.8009
4.0202,4.1186
6.4329,6.1314
3.1618,3.4001
3.0936,3.0028
3.0936,3.0028
25.1289,24.8886
6.7865,6.8139
6.7865,6.8139
6.7865,6.8139
7.9122,7.8689
7.9122,7.8689
7.9122,7.8689
3.2251,3.0713
3.2251,3.0713
25.1513,26.3009
2.8439,2.8254
2.8439,2.8254
8.0485,8.174
6.9073,6.8929
6.9073,6.8929
6.9073,6.8929
3.0714,3.197
3.1438,3.2621
4.3625,4.1437
8.0267,8.5021
8.0267,8.5021
11.5961,11.8975
3.1442,3.1065
4.3496,4.3295
5.7261,5.7589
3.0197,3.1138
3.0197,3.1138
11.8371,11.5389
3.4145,3.3013
3.8222,4.803
6.0557,4.9255
7.6142,7.6498
7.6142,7.6498
7.6142,7.6498
6.5671,6.5977
6.5671,6.5977
6.5671,6.5977
3.5788,4.462
3.5788,4.462
25.0042,21.5441
3.2044,3.4775
3.2044,3.4775
11.0953,10.9448
3.1432,5.4284
4.6734,8.9696
9.3678,2.8646
5.8709,5.8873
5.8709,5.8873
5.8709,5.8873
3.9453,3.851
3.9453,3.851
9.5123,9.8382
7.7837,7.8471
7.7837,7.8471
7.7837,7.8471
5.6605,3.4864
6.4079,4.0129
2.8192,7.7119
3.9883,3.6988
4.9506,5.1118
5.1129,5.3036
12.8982,5.2147
12.968,5.5568
18.3411,7.5083
4.1565,4.5359
4.8298,4.7763
8.2839,8.2002
4.6827,4.9279
4.6827,4.9279
9.3799,8.1304
7.76,7.3867
7.76,7.3867
7.76,7.3867
4.1905,4.6032
4.1905,4.6032
20.8996,17.9593
5.9267,5.9899
5.9267,5.9899
5.9267,5.9899
3.3573,3.3562
4.8293,4.7773
9.3921,9.3846
3.1481,3.2407
3.1481,3.2407
8.7609,8.575
5.0962,5.0508
5.0962,5.0508
5.0962,5.0508
2.5303,2.5191
4.3145,4.2147
5.0797,5.2528
7.1395,6.9072
5.4824,5.6827
10.5176,10.1411
4.1908,4.6781
4.1908,4.6781
7.738,6.1353
6.9486,6.999
6.9486,6.999
6.9486,6.999
6.7058,6.709
6.7058,6.709
6.7058,6.709
4.6662,2.5726
4.6662,2.5726
10.4812,31.8374
7.0048,6.9949
7.0048,6.9949
7.0048,6.9949
6.2168,6.3799
6.2168,6.3799
6.2168,6.3799
9.5061,9.7283
9.5061,9.7283
9.5061,9.7283
5.2143,4.1637
3.6589,3.7595
5.2526,7.1552
5.2891,5.3208
5.2891,5.3208
12.8823,12.9448
2.9486,2.9681
2.9486,2.9681
26.8713,26.5063
10.9126,10.4829
2.8973,2.9503
5.2709,5.1863
7.9081,5.8238
5.7077,13.135
7.9354,5.8819
6.3727,6.4167
6.3727,6.4167
6.3727,6.4167
3.4092,5.1842
4.3691,5.9576
9.7267,5.359
3.1486,3.195
5.0109,4.9651
14.0089,14.2197
2.9438,3.0988
2.9438,3.0988
6.6093,6.0099
4.7217,4.7239
4.7217,4.7239
9.1516,9.0032
3.9337,3.8081
3.9337,3.8081
7.8696,8.3714
2.7038,2.6944
2.7038,2.6944
6.4564,6.4382
5.7954,6.0917
5.7954,6.0917
5.7954,6.0917
6.06,6.0368
6.06,6.0368
6.06,6.0368
9.0462,8.8711
3.0726,3.1363
5.2278,5.2293
3.349,3.5708
4.9193,4.9378
9.4302,8.4404
6.9396,6.9783
6.9396,6.9783
6.9396,6.9783
2.774,2.9377
3.0885,2.9391
6.3441,6.3936
6.9443,6.9835
6.9443,6.9835
6.9443,6.9835
3.692,3.7384
3.692,3.7384
10.1334,10.0964
3.4663,3.5365
3.4663,3.5365
27.6584,27.5172
7.9598,7.9429
7.9598,7.9429
7.9598,7.9429
3.4718,4.361
3.4718,4.361
9.3518,5.8152
3.465,3.9232
5.0245,4.286
5.3777,5.6952
5.9654,5.9802
5.9654,5.9802
5.9654,5.9802
6.8471,6.8246
6.8471,6.8246
6.8471,6.8246
2.9113,2.7981
4.8002,4.1382
5.0161,6.0157
6.2568,6.2678
6.2568,6.2678
6.2568,6.2678
6.8619,6.8607
6.8619,6.8607
6.8619,6.8607
4.2443,4.3295
4.2443,4.3295
8.8911,8.6004
6.7145,6.7262
6.7145,6.7262
6.7145,6.7262
6.3847,6.402
6.3847,6.402
6.3847,6.402
3.4221,3.7375
4.2235,3.9237
9.253,8.9725
5.5154,5.5152
8.2889,8.212
2.753,2.7819
2.9226,3.0064
4.4175,4.3762
13.8991,13.4013
5.452,5.0155
5.452,5.0155
28.1846,25.1406
3.0434,2.998
5.1898,4.89
7.5314,7.937
6.884,6.9192
6.884,6.9192
6.884,6.9192
4.7389,3.7971
4.7389,3.7971
16.1509,21.7366
3.1575,3.2059
3.1575,3.2059
26.7645,26.2624
5.4049,5.435
5.4049,5.435
5.4049,5.435
6.0479,6.0078
6.0479,6.0078
6.0479,6.0078
4.7033,4.6402
4.7033,4.6402
9.3643,10.028
3.044,2.9431
3.3248,3.3946
7.3129,7.207
3.0915,3.2715
4.3846,4.2533
5.4999,5.0146
6.4868,6.2876
6.4868,6.2876
6.4868,6.2876
4.6875,3.2046
4.6875,3.2046
3.2666,7.02
8.846,8.9652
2.8688,2.7455
6.9382,6.9703
5.545,5.6012
9.1293,9.1489
3.4922,3.2948
2.2998,2.3196
4.1041,4.2145
4.7251,4.5717
6.1396,6.1465
6.1396,6.1465
6.1396,6.1465
5.7738,5.897
5.7738,5.897
19.7959,19.4044
3.7859,2.7993
3.7859,2.7993
3.4285,6.1747
6.1894,6.2354
6.1894,6.2354
6.1894,6.2354
7.4745,7.784
7.4745,7.784
7.4745,7.784
3.091,5.3338
4.4266,8.5111
8.8443,2.6701
6.3963,6.5015
6.3963,6.5015
6.3963,6.5015
10.2496,10.1984
5.9796,5.9598
9.642,9.7458
3.5558,3.7757
4.1135,3.9896
8.7475,8.633
3.6893,3.7413
3.6893,3.7413
7.267,7.2065
6.3613,6.057
6.3613,6.057
4.0753,4.4
3.1825,3.1633
3.1825,3.1633
7.2868,7.4034
15.0252,10.1062
3.8189,4.8402
5.9592,8.0119
6.4086,6.8521
6.4086,6.8521
3.1801,3.1891
8.2529,9.1933
3.3889,3.2749
5.78,4.5615
7.4662,7.7282
7.4662,7.7282
7.4662,7.7282
4.5333,4.5552
4.5333,4.5552
10.1142,9.9317
3.853,5.8937
4.1639,9.6593
9.6847,2.7677
6.5037,6.5225
6.5037,6.5225
6.5037,6.5225
6.4479,6.0328
6.4479,6.0328
32.4813,35.1773
7.1938,7.2171
7.1938,7.2171
7.1938,7.2171
3.1608,2.9478
4.6727,4.9375
10.9223,11.8296
2.9849,4.2408
2.9849,4.2408
6.2734,3.1352
7.572,7.7591
7.572,7.7591
7.572,7.7591
7.2977,7.3429
7.2977,7.3429
6.3935,6.4395
8.9562,9.4935
8.9562,9.4935
3.1724,3.0703
8.663,8.9344
8.663,8.9344
25.8995,26.0979
3.3169,3.3538
5.9788,5.7548
10.5427,10.9191
6.9287,6.9467
6.9287,6.9467
6.9287,6.9467
3.0338,3.636
3.0338,3.636
14.1326,10.7294
5.8127,5.8088
5.8127,5.8088
5.8127,5.8088
4.0122,4.1224
4.0122,4.1224
4.0122,4.1224
7.426,7.4614
7.426,7.4614
7.426,7.4614
7.3301,7.3338
7.3301,7.3338
7.3301,7.3338
2.9871,2.9829
4.0604,4.0813
5.9259,5.9636
6.9498,7.0051
6.9498,7.0051
6.9498,7.0051
3.5784,5.1321
3.5784,5.1321
8.9355,3.732
4.197,4.2082
4.197,4.2082
8.6915,8.6949
7.0756,6.8314
7.0756,6.8314
7.0756,6.8314
6.5812,6.6168
6.5812,6.6168
5.0366,5.0234
7.2514,7.252
7.2514,7.252
7.2514,7.252
4.3356,4.3111
4.3356,4.3111
6.5421,6.6819
10.8395,10.4831
3.0104,3.1272
5.1836,4.9772
2.8109,3.9736
2.8109,3.9736
7.7451,3.8617
3.4749,3.4693
3.9983,3.716
8.2339,8.7899
9.1937,6.969
3.0209,3.129
4.9955,5.4857
9.6817,9.685
9.6817,9.685
9.6817,9.685
4.0428,4.0496
4.0428,4.0496
9.7177,9.855
4.1339,4.1158
15.6933,15.8446
6.4836,6.5545
4.6471,4.7355
4.6471,4.7355
3.335,3.2606
8.3859,8.936
2.653,2.685
6.3048,6.1878
3.3474,3.2152
3.3474,3.2152
28.5078,32.3342
5.461,5.4839
5.461,5.4839
5.461,5.4839
7.3635,7.2143
7.3635,7.2143
3.8697,3.8693
3.8363,3.8026
3.8363,3.8026
7.2796,7.3583
4.3271,4.3037
4.3271,4.3037
11.3065,11.399
6.6578,6.6604
6.6578,6.6604
6.6578,6.6604
7.0354,7.2709
7.0354,7.2709
7.0354,7.2709
3.1839,3.2086
3.1839,3.2086
12.6463,12.1752
6.1461,6.2378
6.1461,6.2378
6.1461,6.2378
6.4816,6.5089
6.4816,6.5089
6.4816,6.5089
4.6026,3.1536
4.6026,3.1536
3.3399,6.9134
7.3308,7.3504
3.9097,3.8896
11.2709,11.2336
7.9801,8.0634
7.9801,8.0634
7.9801,8.0634
6.4729,6.498
6.4729,6.498
6.4729,6.498
10.3783,10.2482
10.3783,10.2482
10.3783,10.2482
4.8225,4.7801
5.1596,5.6886
7.6555,7.3746
2.9023,2.91
2.9023,2.91
28.6484,28.1291
3.7095,2.9715
3.9759,3.9562
4.2188,5.3436
3.7138,4.338
3.7138,4.338
8.9927,6.82
10.5553,10.3187
10.5553,10.3187
2.8444,2.7793
4.2728,2.7626
4.2728,2.7626
3.2556,7.9225
5.8833,6.5353
8.5585,9.9465
5.8185,4.5483
7.3193,17.1562
10.5118,11.4829
7.4939,5.2636
7.1556,7.1311
7.1556,7.1311
7.1556,7.1311
6.9538,6.8422
6.9538,6.8422
6.9538,6.8422
4.9448,4.1145
5.7498,4.3461
3.5351,5.7476
7.931,7.74
5.0429,5.1619
8.5142,8.7182
5.4245,5.4561
5.4245,5.4561
5.4245,5.4561
7.0764,7.1214
7.0764,7.1214
7.0764,7.1214
4.7491,4.7956
23.0398,23.8048
4.8281,4.7596
4.2092,4.1255
4.2092,4.1255
3.0533,3.2024
4.1421,3.9998
4.164,4.0687
4.2651,4.7013
6.1561,6.2789
9.2217,9.0856
10.2699,10.7581
5.0008,4.4862
5.0008,4.4862
22.0978,21.0284
7.5706,7.5664
7.5706,7.5664
7.5706,7.5664
3.9215,3.9419
3.9215,3.9419
12.0424,11.9766
6.3647,6.4173
6.3647,6.4173
6.3647,6.4173
3.3577,3.4647
3.467,5.2448
9.2808,5.3996
6.0864,6.0855
6.0864,6.0855
6.0864,6.0855
2.7687,2.7751
4.1536,4.0962
5.9377,5.9702
6.4473,6.4222
6.4473,6.4222
6.4473,6.4222
4.1555,4.119
4.1555,4.119
4.2557,4.3759
4.3936,6.5007
5.4316,4.3913
6.9521,6.6915
7.1532,7.328
7.1532,7.328
7.1532,7.328
8.0489,8.0399
8.0489,8.0399
8.0489,8.0399
10.8181,9.9571
4.064,4.1038
13.4252,14.2177
4.1128,3.9861
4.1128,3.9861
14.2448,14.6771
7.0843,7.1051
7.0843,7.1051
7.0843,7.1051
6.6311,7.183
6.6311,7.183
4.484,3.4895
4.7287,4.7102
5.224,5.2013
7.1421,7.1837
7.7417,7.7566
7.7417,7.7566
7.7417,7.7566
3.4129,3.4245
3.4129,3.4245
31.7269,31.6671
2.7349,2.7423
2.7349,2.7423
13.468,13.4081
6.4007,6.2323
6.4007,6.2323
6.4007,6.2323
3.4194,5.281
6.1956,6.0458
10.0461,6.4021
5.1198,5.1415
5.1198,5.1415
5.1198,5.1415
3.3056,4.034
6.3807,5.4147
10.3516,9.1999
6.2137,6.2189
6.2137,6.2189
6.2137,6.2189
6.7284,6.7243
6.7284,6.7243
6.7284,6.7243
8.1766,8.1461
8.1766,8.1461
8.1766,8.1461
3.0748,3.148
5.0156,5.2219
7.5209,6.9399
3.1068,2.9944
3.1068,2.9944
23.8847,24.7578
3.2567,3.2622
4.7375,4.7631
9.2647,9.4107
7.3246,7.3528
7.3246,7.3528
7.3246,7.3528
3.2613,3.2625
3.2613,3.2625
8.0693,8.1241
3.6228,3.2652
3.6228,3.2652
8.2412,10.3913
2.9341,2.9461
2.9341,2.9461
31.1742,30.3003
10.0264,9.5342
2.9796,3.1722
4.7,4.4813
7.7324,9.229
7.7324,9.229
7.7324,9.229
8.8929,8.8489
8.8929,8.8489
3.4856,3.4106
7.2222,7.2593
7.2222,7.2593
7.2222,7.2593
3.9559,4.4524
5.3311,4.9628
10.9053,10.4488
3.2024,3.2348
3.2024,3.2348
27.054,26.4687
8.6064,8.5958
8.6064,8.5958
20.8191,21.5584
3.3561,3.37
5.1403,5.1273
5.4998,5.3015
4.1375,4.1623
4.1375,4.1623
10.4649,10.2419
6.0328,6.0244
6.0328,6.0244
6.0328,6.0244
3.6184,3.6933
3.6184,3.6933
9.1461,9.3011
3.0326,2.9496
3.0326,2.9496
6.1465,6.4247
9.5776,9.161
2.8492,2.7108
4.1199,4.1922
9.25,9.4891
13.7607,13.4098
4.8237,4.8456
3.3157,3.2986
3.3157,3.2986
28.4556,28.4261
6.1956,6.1935
6.1956,6.1935
6.1956,6.1935
4.0475,4.0585
4.0475,4.0585
8.1943,8.0882
2.8903,2.8768
4.4829,4.3741
8.6176,8.699
6.815,6.8064
6.815,6.8064
6.815,6.8064
4.1235,4.0414
4.1235,4.0414
4.1876,4.3425
4.0471,3.576
4.4016,4.6931
10.5583,11.1425
3.2004,3.1599
3.2004,3.1599
8.0757,8.1498
4.4307,4.0581
5.7473,5.8161
9.3088,9.3685
3.8167,3.9868
3.8167,3.9868
13.1695,12.3629
3.1636,3.1511
3.1636,3.1511
7.8922,7.4548
5.4567,5.0041
5.4567,5.0041
5.4674,5.9187
7.6384,7.7305
7.6384,7.7305
7.6384,7.7305
7.3372,7.394
7.3372,7.394
7.3372,7.394
6.6999,6.7562
6.6999,6.7562
6.6999,6.7562
2.8124,2.8724
4.8414,4.695
4.8455,5.0826
6.0373,5.7597
3.1137,3.0906
8.1847,9.6303
5.745,5.6473
8.7706,8.9647
3.0771,3.127
7.0822,7.1272
7.0822,7.1272
7.0822,7.1272
6.2212,6.2345
6.2212,6.2345
6.2212,6.2345
4.4793,4.4971
6.2733,7.366
8.0498,7.6274
2.68,2.6663
2.68,2.6663
15.4622,16.1545
3.8569,3.8709
3.8569,3.8709
4.2614,3.9673
6.1933,6.2338
6.1933,6.2338
6.1933,6.2338
7.6469,7.6963
7.6469,7.6963
7.6469,7.6963
6.8741,6.8798
6.8741,6.8798
6.8741,6.8798
8.7742,8.7712
3.5834,3.2603
4.5076,4.9342
3.205,3.2436
3.205,3.2436
8.3658,8.2703
3.0363,3.2203
5.0995,4.6627
5.1004,5.2679
4.3961,4.3547
16.4541,16.6476
11.6423,11.6868
6.0604,7.6368
6.0604,7.6368
5.2973,3.7014
3.3141,3.2325
3.3141,3.2325
26.9562,27.5508
3.8738,3.8605
3.8738,3.8605
8.1978,8.2522
3.2538,3.3068
3.2538,3.3068
13.1319,12.9337
2.9885,2.951
2.9885,2.951
21.7679,24.2129
4.0879,3.3987
4.2185,4.5469
5.2971,5.6496
7.3776,7.4219
7.3776,7.4219
7.3776,7.4219
3.4999,3.4556
3.4999,3.4556
12.6437,12.3316
9.3078,9.3136
12.7359,12.8235
4.7671,4.7036
14.18,4.2395
7.6083,14.1701
6.8941,10.8732
4.0769,4.2271
4.7821,4.6472
8.5265,8.4493
4.0327,3.9393
4.0327,3.9393
9.9523,9.9794
6.7368,6.7257
6.7368,6.7257
6.7368,6.7257
3.1167,3.1297
3.1167,3.1297
9.2301,9.0962
10.9811,10.4386
3.4821,3.5025
7.5295,9.376
2.928,2.9946
4.5707,4.4638
5.022,5.0213
5.4532,5.472
7.7246,6.8745
5.1236,5.2233
2.7569,2.7461
3.8645,3.8243
5.1565,5.2986
2.8598,2.902
2.8598,2.902
7.5972,6.9653
7.0837,7.1057
7.0837,7.1057
7.0837,7.1057
3.1451,3.3443
3.1451,3.3443
15.6432,13.0632
3.0296,3.0166
4.5845,4.715
5.5925,5.4532
7.1259,6.9583
7.1259,6.9583
7.1259,6.9583
7.9633,7.6727
4.1193,4.0969
10.0653,9.7991
6.9109,6.9673
6.9109,6.9673
6.9109,6.9673
8.8183,12.54
3.3958,3.5267
6.8271,4.2321
2.7741,2.7809
2.7741,2.7809
7.1717,7.0842
5.0373,3.946
5.0373,3.946
12.5959,12.2556
12.3086,15.3479
7.8491,4.863
10.3081,11.0367
4.7035,4.7659
4.7035,4.7659
10.3439,10.1839
4.2157,3.5721
5.335,4.8455
5.643,7.2215
3.2624,3.2418
3.2624,3.2418
7.8558,8.2561
5.9725,5.9389
5.9725,5.9389
5.9725,5.9389
4.8935,5.0023
4.8935,5.0023
4.4202,4.3942
3.059,2.7117
3.059,2.7117
5.617,7.0395
9.7556,9.9433
2.8385,2.7841
7.6485,7.4726
2.6208,2.2884
3.1412,3.027
4.8522,5.7673
3.2284,3.2994
3.2284,3.2994
7.7198,7.5093
7.2374,7.2614
7.2374,7.2614
7.2374,7.2614
7.5217,7.4024
7.5217,7.4024
7.5217,7.4024
5.8765,5.7047
5.8765,5.7047
5.8765,5.7047
7.2703,7.2636
7.2703,7.2636
7.2703,7.2636
5.5666,5.6841
5.5666,5.6841
3.8053,3.3879
10.9818,10.6174
3.9153,7.6009
11.3617,5.6947
6.8331,6.8221
6.8331,6.8221
6.8331,6.8221
4.4559,3.3702
4.4559,3.3702
15.2074,27.6109
9.6328,13.9649
3.6488,3.4992
7.2324,5.3785
3.4154,3.5058
4.1307,3.7603
4.3393,4.7028
2.8556,3.2583
2.8556,3.2583
11.0267,8.3582
4.363,4.3591
4.363,4.3591
3.3489,3.3727
6.8573,6.9117
6.8573,6.9117
6.8573,6.9117
3.5522,3.4194
3.5522,3.4194
5.9203,6.3104
8.1063,8.0757
3.8038,3.5153
3.9128,3.9007
3.7683,3.7216
3.7683,3.7216
9.6081,9.6219
4.1388,4.2444
4.1388,4.2444
29.5309,28.569
11.2982,12.1944
2.8906,2.9085
6.8705,6.5495
3.6895,3.7929
4.6591,4.0342
4.7783,5.3561
6.5446,6.5274
6.5446,6.5274
6.5446,6.5274
7.2686,7.3222
7.2686,7.3222
7.2686,7.3222
5.9497,5.8529
5.9497,5.8529
13.2955,13.7013
7.0001,7.0579
7.0001,7.0579
7.0001,7.0579
2.7658,2.8039
3.6852,3.5583
19.3599,19.4493
11.4369,11.5801
11.4369,11.5801
11.4369,11.5801
4.152,4.0397
4.152,4.0397
20.0893,19.3946
5.8323,5.6728
5.8323,5.6728
4.1961,4.5641
3.1942,3.2899
3.7384,3.5884
4.6313,4.669
3.1091,3.8772
5.0519,4.5234
10.5159,9.1945
2.9814,2.9333
2.9814,2.9333
4.9772,4.8233
6.7342,6.593
6.7342,6.593
6.7342,6.593
6.2282,6.3149
6.2282,6.3149
6.2282,6.3149
3.3169,3.4086
4.5514,4.8163
6.6032,6.1694
6.0363,6.027
6.0363,6.027
6.0363,6.027
6.4548,6.4764
6.4548,6.4764
6.4548,6.4764
3.3815,3.429
5.1584,5.1621
11.8959,12.1616
8.1616,8.2209
8.1616,8.2209
8.1616,8.2209
11.3369,11.6921
4.3698,4.4511
4.9265,4.9141
6.1264,6.1534
6.1264,6.1534
6.1264,6.1534
7.0997,7.0852
7.0997,7.0852
7.0997,7.0852
6.2676,6.2372
6.2676,6.2372
6.2676,6.2372
8.2798,10.7712
4.223,4.056
15.771,14.3431
6.9978,7.0016
6.9978,7.0016
6.9978,7.0016
6.6495,7.0518
6.6495,7.0518
6.6495,7.0518
3.6737,3.3242
3.6737,3.3242
5.9242,7.2122
3.0107,3.2732
4.6896,3.7413
6.2885,7.5904
6.1468,6.2199
6.1468,6.2199
6.1468,6.2199
11.0633,11.0966
3.1504,3.1703
5.0443,4.8913
11.9268,12.2877
11.9268,12.2877
11.9268,12.2877
3.973,4.1015
3.973,4.1015
12.8025,11.9445
3.7419,3.7041
3.7419,3.7041
7.5429,7.5534
6.8929,6.8507
6.8929,6.8507
6.8929,6.8507
5.8369,11.9235
10.6254,3.0218
2.9511,5.4914
5.8245,4.2516
5.8245,4.2516
4.5376,8.2182
5.558,3.1009
5.5879,6.9694
7.2781,7.8708
6.4088,6.3172
6.4088,6.3172
6.4088,6.3172
6.6914,6.6589
6.6914,6.6589
6.6914,6.6589
3.5588,3.8191
3.785,3.9459
6.9865,6.6757
7.1732,7.2256
7.1732,7.2256
7.1732,7.2256
6.3457,6.4189
6.3457,6.4189
6.3457,6.4189
7.3136,7.4586
7.3136,7.4586
7.3136,7.4586
7.0263,7.0867
7.0263,7.0867
7.0263,7.0867
2.778,2.9354
11.2037,11.0323
4.6839,4.4368
4.1721,4.181
4.1721,4.181
8.1248,8.2679
4.2625,4.4744
4.4319,4.6784
7.6245,6.6795
6.2553,6.2843
6.2553,6.2843
6.2553,6.2843
3.7774,3.3545
5.9,6.0477
12.0277,13.1365
3.1958,3.2314
3.1958,3.2314
23.2356,22.5803
3.2612,5.7523
6.8893,7.3853
7.5871,3.4501
3.2845,3.2833
3.2845,3.2833
6.722,6.635
4.0821,4.0934
4.4749,4.3277
4.8762,4.8522
11.2347,9.9364
13.1863,13.9538
16.9881,18.4489
5.0052,4.9002
5.0052,4.9002
5.0052,4.9002
6.8008,6.7717
6.8008,6.7717
6.8008,6.7717
2.8255,2.7984
4.0074,3.9705
5.4483,5.5491
3.6155,3.0999
3.6155,3.0999
8.9132,12.4734
9.3432,9.5714
9.3432,9.5714
9.3432,9.5714
4.4579,4.4556
4.4579,4.4556
6.3189,6.3291
5.4798,3.9643
5.644,3.9663
12.3328,21.0082
7.2495,7.0204
7.2495,7.0204
7.2495,7.0204
3.1122,3.0
3.361,3.7424
6.8312,6.4173
9.6138,9.3974
9.6138,9.3974
9.6138,9.3974
8.5527,15.4863
25.6104,15.0834
12.0783,9.3693
6.7835,6.7917
6.7835,6.7917
6.7835,6.7917
15.6636,15.6117
3.9516,3.9444
9.7386,9.6731
4.207,4.3059
4.207,4.3059
9.5463,9.2813
3.7453,3.7057
3.7453,3.7057
22.0685,22.5279
3.1126,2.9926
3.1126,2.9926
26.4719,27.8179
3.1256,3.1879
3.1256,3.1879
27.4929,27.0605
3.2461,3.1559
5.6705,5.6748
5.6772,5.8399
6.5083,6.5324
6.5083,6.5324
6.5083,6.5324
7.6147,7.5978
7.6147,7.5978
7.6147,7.5978
2.7907,2.7434
2.7907,2.7434
7.1106,7.3398
2.6583,2.5951
4.2237,4.217
5.037,5.3175
5.4704,5.5642
5.7699,5.6426
9.574,9.5407
2.6184,2.6488
2.6184,2.6488
12.8268,12.6768
3.1461,2.9977
3.1461,2.9977
21.8253,30.1054
3.7254,3.7936
4.4614,4.668
10.4279,9.9984
6.27,6.2482
6.27,6.2482
6.27,6.2482
6.0723,6.1002
8.7258,8.9708
2.9499,2.9211
4.0808,3.4341
3.8042,3.8345
4.5945,4.9433
6.8653,7.2649
6.8653,7.2649
6.8653,7.2649
3.2219,3.2937
4.1347,4.478
8.0835,7.9652
5.9656,5.9863
9.8824,10.3594
2.8809,2.824
8.1746,8.1109
8.1746,8.1109
8.1746,8.1109
4.0365,4.1631
4.1243,4.0095
11.9277,11.7981
3.0237,3.0078
3.0237,3.0078
6.4321,6.7436
3.5389,3.5017
3.5591,3.5062
10.6354,11.9055
7.3882,7.4137
7.3882,7.4137
7.3882,7.4137
6.7983,6.871
6.7983,6.871
5.448,5.237
10.1174,9.6527
3.8664,3.7958
7.371,7.3607
3.8061,3.7967
3.8061,3.7967
10.0697,10.3378
6.5032,6.5399
6.5032,6.5399
6.5032,6.5399
7.2966,7.3319
7.2966,7.3319
7.2966,7.3319
6.8713,6.6072
6.8713,6.6072
5.5364,5.4007
5.2448,4.7684
5.2448,4.7684
8.2816,9.656
4.7821,5.7472
6.4789,6.0603
12.86,10.9334
3.7944,3.7214
3.7944,3.7214
7.8532,8.1122
3.3455,3.2943
3.4466,3.506
7.4412,7.5726
5.4277,5.4106
5.4277,5.4106
16.7355,17.1281
6.0993,6.0808
6.0993,6.0808
6.0993,6.0808
7.8145,7.7471
4.2162,4.2627
10.2556,10.3433
4.3749,5.0076
5.4391,5.4594
5.6772,5.5455
3.3972,3.5146
4.7642,5.0006
6.3926,6.3496
4.4703,5.1997
4.4703,5.1997
9.2114,10.4508
11.3524,7.0924
4.1489,8.4392
6.6958,7.964
3.7363,2.9867
3.7363,2.9867
6.458,7.182
5.4345,5.4796
9.0825,9.1484
2.736,2.704
3.1948,3.2324
5.1593,5.3325
6.0877,5.3591
2.9126,2.8991
2.9126,2.8991
25.6279,25.9621
5.3915,5.4438
5.3915,5.4438
4.1394,4.0683
8.0434,8.2173
8.0434,8.2173
8.0434,8.2173
6.1278,6.0949
6.1278,6.0949
6.1278,6.0949
3.5985,3.6693
5.3165,5.5569
